Person_ID,Savings Rate (%),Total Expenditure,Expense-to-Income Ratio (%,Non-Essential Spending Share (%),Potential Saving Opportunity,Essential Spending,Discretionary Spending,,,,,,,,,,,,,,,,,,,,,,,,,
PID_02327,9.29%,"₹10,125.46",80.83%,8.11%,₹706.20,"₹8,771.69","₹1,353.77",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02328,9.04%,"₹14,635.02",66.49%,6.19%,"₹1,482.82","₹12,611.64","₹2,023.38",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02329,10.14%,"₹39,932.39",76.30%,7.88%,"₹4,002.08","₹34,726.52","₹5,205.86",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02330,13.33%,"₹39,797.98",67.26%,6.73%,"₹3,690.51","₹34,838.20","₹4,959.79",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02331,5.94%,"₹21,013.97",88.62%,9.07%,"₹1,597.52","₹18,194.48","₹2,819.48",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02332,7.35%,"₹24,495.47",86.47%,8.85%,"₹1,439.59","₹21,211.35","₹3,284.12",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02333,8.36%,"₹8,364.39",93.90%,6.03%,₹567.61,"₹7,643.13",₹721.26,,,,,,,,,,,,,,,,,,,,,,,,,
PID_02334,5.29%,"₹15,120.67",67.06%,7.63%,"₹1,116.89","₹12,806.52","₹2,314.15",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02335,10.74%,"₹40,138.30",65.63%,6.79%,"₹3,592.17","₹34,978.17","₹5,160.13",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02336,14.35%,"₹31,426.02",66.12%,8.41%,"₹2,487.01","₹26,685.44","₹4,740.58",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02337,11.49%,"₹28,071.90",62.69%,8.80%,"₹2,194.83","₹22,905.03","₹5,166.87",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02338,5.07%,"₹30,012.08",96.14%,5.75%,"₹1,960.44","₹27,289.44","₹2,722.64",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02339,9.89%,"₹23,415.64",77.61%,5.77%,"₹1,803.13","₹20,807.28","₹2,608.36",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02340,6.27%,"₹14,425.98",81.55%,7.20%,"₹1,235.82","₹12,870.19","₹1,555.79",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02341,14.58%,"₹36,197.91",68.99%,9.15%,"₹3,849.66","₹30,639.86","₹5,558.05",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02342,11.89%,"₹30,989.92",73.76%,5.89%,"₹2,189.82","₹27,953.77","₹3,036.15",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02343,11.11%,"₹41,907.17",94.24%,8.18%,"₹2,990.37","₹37,169.47","₹4,737.70",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02344,6.55%,"₹14,252.59",72.37%,7.67%,₹926.35,"₹12,357.40","₹1,895.20",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02345,7.35%,"₹3,755.02",70.09%,7.02%,₹459.22,"₹3,301.18",₹453.85,,,,,,,,,,,,,,,,,,,,,,,,,
PID_02346,10.86%,"₹49,176.98",68.15%,7.70%,"₹4,848.74","₹41,528.38","₹7,648.60",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02347,8.81%,"₹12,661.21",61.90%,6.85%,"₹1,284.69","₹10,787.81","₹1,873.40",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02348,5.72%,"₹12,160.10",80.83%,7.56%,₹617.01,"₹10,732.71","₹1,427.39",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02349,12.20%,"₹38,833.40",74.33%,7.09%,"₹2,485.22","₹34,407.11","₹4,426.29",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02350,6.43%,"₹15,465.37",70.54%,5.20%,"₹1,427.88","₹13,706.88","₹1,758.49",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02351,14.32%,"₹50,750.54",72.45%,8.49%,"₹3,870.73","₹43,658.40","₹7,092.14",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02352,12.01%,"₹37,095.85",75.48%,8.02%,"₹4,257.74","₹32,553.57","₹4,542.28",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02353,12.53%,"₹35,718.11",68.91%,7.41%,"₹3,164.74","₹30,789.02","₹4,929.09",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02354,8.83%,"₹8,664.71",86.14%,8.94%,₹681.74,"₹7,496.03","₹1,168.67",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02355,14.89%,"₹53,721.32",67.91%,8.55%,"₹4,476.14","₹45,599.10","₹8,122.22",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02356,9.01%,"₹27,236.83",73.67%,5.93%,"₹2,197.78","₹24,090.46","₹3,146.37",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02357,5.63%,"₹16,847.26",75.46%,7.97%,"₹1,054.27","₹14,832.38","₹2,014.89",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02358,8.26%,"₹28,817.50",85.65%,9.33%,"₹1,760.26","₹25,092.17","₹3,725.34",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02359,9.95%,"₹4,407.52",60.84%,6.44%,₹340.06,"₹3,781.05",₹626.47,,,,,,,,,,,,,,,,,,,,,,,,,
PID_02360,12.51%,"₹25,517.02",61.34%,5.76%,"₹3,437.64","₹22,060.59","₹3,456.44",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02361,5.44%,"₹9,625.36",73.10%,7.17%,"₹1,130.45","₹8,535.81","₹1,089.55",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02362,7.24%,"₹6,436.11",63.31%,6.82%,₹599.70,"₹5,620.68",₹815.43,,,,,,,,,,,,,,,,,,,,,,,,,
PID_02363,9.41%,"₹6,014.18",67.76%,5.92%,₹484.04,"₹5,349.01",₹665.17,,,,,,,,,,,,,,,,,,,,,,,,,
PID_02364,13.47%,"₹59,453.09",81.37%,7.88%,"₹3,421.15","₹52,632.84","₹6,820.25",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02365,6.75%,"₹11,878.27",65.50%,8.34%,"₹1,381.31","₹9,970.06","₹1,908.21",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02366,18.24%,"₹54,823.01",53.58%,6.08%,"₹7,223.90","₹47,255.94","₹7,567.08",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02367,6.72%,"₹17,197.21",88.00%,4.61%,"₹1,295.59","₹15,832.04","₹1,365.18",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02368,6.33%,"₹5,971.86",78.02%,7.24%,₹259.77,"₹5,340.20",₹631.67,,,,,,,,,,,,,,,,,,,,,,,,,
PID_02369,9.73%,"₹10,117.43",82.39%,7.06%,₹704.43,"₹8,903.24","₹1,214.19",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02370,14.59%,"₹69,186.25",85.81%,8.83%,"₹4,841.11","₹59,749.92","₹9,436.33",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02371,7.52%,"₹22,602.26",85.35%,7.39%,"₹1,973.85","₹20,357.37","₹2,244.88",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02372,9.41%,"₹11,793.77",60.96%,7.84%,"₹1,159.15","₹9,958.11","₹1,835.66",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02373,5.49%,"₹21,594.36",63.33%,8.02%,"₹2,167.84","₹18,139.86","₹3,454.50",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02374,12.37%,"₹32,880.98",73.36%,7.58%,"₹3,165.08","₹28,563.20","₹4,317.78",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02375,11.23%,"₹43,647.92",59.51%,8.55%,"₹5,180.90","₹35,195.03","₹8,452.89",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02376,13.20%,"₹63,892.82",66.85%,8.31%,"₹6,472.80","₹54,792.80","₹9,100.03",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02377,9.41%,"₹17,664.47",78.52%,7.36%,"₹1,305.44","₹15,754.82","₹1,909.66",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02378,6.23%,"₹10,106.40",97.32%,5.03%,₹488.16,"₹9,364.54",₹741.86,,,,,,,,,,,,,,,,,,,,,,,,,
PID_02379,8.78%,"₹19,058.27",88.43%,7.06%,"₹1,288.34","₹16,998.27","₹2,060.00",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02380,9.68%,"₹30,082.23",81.43%,6.96%,"₹2,698.36","₹26,654.91","₹3,427.32",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02381,6.19%,"₹10,959.61",78.98%,9.02%,₹713.44,"₹9,432.43","₹1,527.18",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02382,9.68%,"₹11,960.07",85.74%,8.01%,₹906.48,"₹10,466.95","₹1,493.12",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02383,5.85%,"₹31,133.76",78.83%,6.18%,"₹3,378.51","₹27,895.77","₹3,237.99",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02384,8.49%,"₹16,308.21",56.52%,6.52%,"₹1,844.04","₹14,108.63","₹2,199.58",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02385,8.40%,"₹16,667.45",54.12%,6.66%,"₹1,282.74","₹14,062.23","₹2,605.23",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02386,7.13%,"₹12,809.40",78.33%,7.66%,"₹1,140.57","₹11,101.50","₹1,707.90",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02387,6.91%,"₹24,041.21",96.36%,7.73%,"₹1,580.39","₹21,404.52","₹2,636.70",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02388,9.81%,"₹12,687.48",88.59%,8.65%,"₹1,159.54","₹11,060.23","₹1,627.25",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02389,11.38%,"₹42,148.11",68.92%,7.06%,"₹3,835.36","₹36,902.57","₹5,245.54",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02390,10.14%,"₹60,998.18",88.82%,5.47%,"₹4,878.39","₹55,912.73","₹5,085.45",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02391,7.46%,"₹4,646.34",67.83%,6.01%,₹373.52,"₹4,101.74",₹544.60,,,,,,,,,,,,,,,,,,,,,,,,,
PID_02392,9.57%,"₹11,013.10",77.22%,8.73%,₹851.41,"₹9,356.19","₹1,656.91",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02393,9.69%,"₹5,429.16",59.92%,4.45%,₹602.08,"₹4,871.22",₹557.93,,,,,,,,,,,,,,,,,,,,,,,,,
PID_02394,9.44%,"₹12,641.53",70.88%,5.29%,₹829.96,"₹11,435.93","₹1,205.60",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02395,7.63%,"₹22,846.91",81.41%,7.00%,"₹2,217.88","₹20,455.94","₹2,390.97",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02396,7.90%,"₹7,705.70",81.91%,7.99%,₹910.68,"₹6,709.75",₹995.95,,,,,,,,,,,,,,,,,,,,,,,,,
PID_02397,7.25%,"₹8,640.81",60.22%,4.76%,₹917.54,"₹7,792.23",₹848.59,,,,,,,,,,,,,,,,,,,,,,,,,
PID_02398,5.22%,"₹10,435.80",77.66%,6.83%,₹834.62,"₹9,377.66","₹1,058.15",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02399,7.79%,"₹26,895.42",75.95%,6.41%,"₹1,662.65","₹24,008.13","₹2,887.29",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02400,8.33%,"₹24,503.13",77.27%,7.43%,"₹2,923.29","₹21,684.37","₹2,818.76",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02401,6.74%,"₹8,804.62",52.28%,5.02%,₹858.36,"₹7,544.79","₹1,259.83",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02402,6.62%,"₹23,479.44",67.94%,5.36%,"₹1,674.29","₹21,204.58","₹2,274.85",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02403,8.67%,"₹11,971.40",61.80%,7.15%,₹846.37,"₹10,326.26","₹1,645.14",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02404,6.49%,"₹21,860.00",90.55%,7.64%,"₹1,480.96","₹19,579.83","₹2,280.17",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02405,16.47%,"₹101,744.40",88.91%,7.84%,"₹5,577.54","₹91,561.73","₹10,182.67",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02406,10.37%,"₹81,591.98",93.07%,8.40%,"₹7,717.51","₹71,776.18","₹9,815.80",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02407,5.49%,"₹9,062.48",85.44%,6.08%,₹654.59,"₹8,164.65",₹897.83,,,,,,,,,,,,,,,,,,,,,,,,,
PID_02408,13.96%,"₹45,361.48",77.86%,6.70%,"₹3,504.29","₹40,121.77","₹5,239.71",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02409,13.80%,"₹34,594.77",60.25%,5.42%,"₹3,150.43","₹30,811.29","₹3,783.48",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02410,9.00%,"₹8,949.94",74.76%,7.04%,₹572.03,"₹7,926.10","₹1,023.84",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02411,14.23%,"₹39,807.23",68.92%,5.00%,"₹2,698.84","₹35,462.94","₹4,344.29",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02412,22.41%,"₹75,652.79",73.68%,6.10%,"₹7,678.47","₹67,135.53","₹8,517.26",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02413,8.78%,"₹10,604.58",86.77%,9.68%,"₹1,036.32","₹9,134.01","₹1,470.58",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02414,7.48%,"₹11,216.41",77.89%,7.72%,₹990.65,"₹9,837.26","₹1,379.15",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02415,11.24%,"₹44,166.30",65.22%,7.42%,"₹3,505.68","₹37,483.74","₹6,682.56",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02416,9.51%,"₹28,277.52",75.86%,9.58%,"₹1,962.26","₹24,173.09","₹4,104.43",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02417,11.83%,"₹34,013.12",72.93%,8.05%,"₹3,190.47","₹29,792.84","₹4,220.28",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02418,5.28%,"₹29,770.86",75.57%,6.45%,"₹2,159.06","₹26,618.46","₹3,152.40",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02419,13.20%,"₹32,469.97",79.18%,5.69%,"₹2,811.66","₹28,916.27","₹3,553.70",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02420,6.05%,"₹7,995.12",77.01%,6.68%,₹625.11,"₹7,035.78",₹959.35,,,,,,,,,,,,,,,,,,,,,,,,,
PID_02421,14.90%,"₹45,369.91",65.43%,7.50%,"₹3,170.28","₹38,861.76","₹6,508.15",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02422,12.90%,"₹54,012.94",70.63%,8.19%,"₹4,145.52","₹46,114.39","₹7,898.55",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02423,8.67%,"₹18,974.97",75.99%,7.22%,"₹1,367.81","₹16,574.61","₹2,400.36",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02424,8.59%,"₹17,755.55",61.28%,8.46%,"₹1,515.66","₹14,747.80","₹3,007.75",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02425,8.00%,"₹7,127.19",80.86%,6.98%,₹650.35,"₹6,249.87",₹877.32,,,,,,,,,,,,,,,,,,,,,,,,,
PID_02426,13.38%,"₹33,742.31",74.54%,6.94%,"₹1,984.36","₹29,837.75","₹3,904.56",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02427,10.26%,"₹35,485.44",74.85%,8.32%,"₹2,694.88","₹30,761.97","₹4,723.47",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02428,5.37%,"₹23,843.61",83.53%,7.05%,"₹1,715.88","₹21,310.36","₹2,533.25",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02429,14.00%,"₹55,504.33",75.26%,6.55%,"₹5,037.88","₹49,205.83","₹6,298.50",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02430,9.32%,"₹17,389.24",75.72%,7.50%,"₹1,386.65","₹15,184.81","₹2,204.43",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02431,12.76%,"₹31,536.80",66.92%,6.98%,"₹2,934.92","₹26,850.29","₹4,686.51",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02432,8.49%,"₹10,315.11",77.74%,6.23%,₹669.71,"₹9,106.34","₹1,208.77",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02433,9.16%,"₹18,640.29",63.32%,5.12%,"₹1,459.45","₹16,500.46","₹2,139.83",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02434,6.88%,"₹17,932.11",68.72%,8.71%,"₹1,856.86","₹15,071.14","₹2,860.96",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02435,6.99%,"₹23,397.19",65.13%,9.47%,"₹1,833.38","₹19,441.24","₹3,955.94",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02436,8.20%,"₹14,158.58",63.43%,7.49%,"₹1,390.20","₹12,131.30","₹2,027.28",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02437,9.32%,"₹21,613.10",80.03%,8.52%,"₹1,569.25","₹18,654.01","₹2,959.09",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02438,10.97%,"₹46,682.68",80.36%,7.23%,"₹3,344.21","₹41,189.10","₹5,493.58",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02439,6.00%,"₹14,291.21",67.56%,7.81%,"₹1,229.20","₹12,339.94","₹1,951.27",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02440,6.34%,"₹6,564.67",79.12%,9.10%,₹612.57,"₹5,641.52",₹923.14,,,,,,,,,,,,,,,,,,,,,,,,,
PID_02441,21.77%,"₹70,706.74",58.14%,6.14%,"₹6,500.12","₹61,329.89","₹9,376.85",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02442,11.74%,"₹64,299.99",70.98%,9.16%,"₹5,197.29","₹53,789.85","₹10,510.14",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02443,6.73%,"₹7,528.48",70.56%,4.58%,₹598.53,"₹6,839.97",₹688.50,,,,,,,,,,,,,,,,,,,,,,,,,
PID_02444,13.68%,"₹38,070.91",73.09%,7.22%,"₹4,092.47","₹32,829.61","₹5,241.30",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02445,8.20%,"₹16,112.15",80.31%,8.32%,"₹1,107.23","₹13,921.73","₹2,190.42",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02446,5.28%,"₹28,915.03",78.07%,7.11%,"₹2,195.53","₹25,528.84","₹3,386.19",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02447,8.39%,"₹29,264.45",77.09%,5.59%,"₹2,575.80","₹26,410.14","₹2,854.31",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02448,7.52%,"₹19,720.65",79.29%,9.16%,"₹1,969.40","₹16,750.35","₹2,970.30",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02449,6.35%,"₹15,901.22",99.22%,9.28%,"₹1,051.55","₹14,102.71","₹1,798.51",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02450,6.74%,"₹11,448.58",66.31%,6.71%,"₹1,147.85","₹10,013.60","₹1,434.97",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02451,6.65%,"₹9,823.04",68.15%,8.72%,₹764.19,"₹8,395.25","₹1,427.79",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02452,7.42%,"₹9,362.24",60.71%,7.11%,"₹1,009.22","₹8,040.78","₹1,321.46",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02453,7.44%,"₹21,143.06",74.37%,8.24%,"₹1,974.12","₹18,341.14","₹2,801.92",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02454,6.39%,"₹12,482.33",73.77%,7.68%,"₹1,014.36","₹10,816.62","₹1,665.71",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02455,10.46%,"₹40,525.12",78.28%,5.14%,"₹3,033.06","₹37,163.79","₹3,361.33",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02456,14.24%,"₹73,721.71",74.77%,5.22%,"₹6,133.35","₹66,623.01","₹7,098.70",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02457,9.04%,"₹15,386.61",81.57%,8.36%,₹943.11,"₹13,355.55","₹2,031.06",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02458,6.93%,"₹29,492.49",81.17%,5.80%,"₹1,958.38","₹26,442.31","₹3,050.18",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02459,12.51%,"₹34,241.90",76.53%,5.48%,"₹2,596.71","₹31,277.01","₹2,964.88",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02460,10.44%,"₹26,885.80",61.43%,7.78%,"₹1,912.53","₹22,997.78","₹3,888.02",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02461,8.51%,"₹25,289.62",79.33%,8.72%,"₹2,867.03","₹21,715.56","₹3,574.06",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02462,12.98%,"₹33,266.96",61.21%,8.60%,"₹3,630.31","₹27,944.21","₹5,322.75",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02463,13.27%,"₹32,352.63",73.32%,5.99%,"₹1,482.32","₹28,432.12","₹3,920.52",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02464,6.93%,"₹8,735.31",78.37%,7.32%,₹707.14,"₹7,595.81","₹1,139.49",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02465,10.79%,"₹39,364.63",65.46%,7.12%,"₹4,556.10","₹34,106.89","₹5,257.74",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02466,11.29%,"₹40,431.50",66.27%,7.04%,"₹3,036.22","₹35,125.74","₹5,305.76",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02467,8.65%,"₹14,819.01",90.97%,8.40%,₹855.19,"₹13,020.44","₹1,798.57",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02468,5.25%,"₹21,392.10",69.18%,9.01%,"₹2,313.45","₹18,285.67","₹3,106.42",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02469,13.85%,"₹49,685.71",95.87%,7.61%,"₹3,306.47","₹44,375.18","₹5,310.53",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02470,9.74%,"₹20,780.15",81.89%,7.85%,"₹1,494.29","₹18,381.19","₹2,398.96",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02471,14.81%,"₹55,799.81",78.84%,9.97%,"₹5,813.96","₹47,813.36","₹7,986.45",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02472,23.82%,"₹137,164.33",69.00%,6.24%,"₹12,318.96","₹118,918.14","₹18,246.19",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02473,5.75%,"₹10,279.39",64.26%,7.48%,"₹1,243.17","₹8,830.94","₹1,448.45",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02474,7.39%,"₹7,690.19",77.38%,7.30%,₹603.27,"₹6,758.91",₹931.29,,,,,,,,,,,,,,,,,,,,,,,,,
PID_02475,7.44%,"₹33,819.36",88.41%,6.99%,"₹2,994.18","₹30,070.54","₹3,748.82",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02476,12.52%,"₹35,906.41",67.20%,7.43%,"₹2,857.91","₹30,754.38","₹5,152.03",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02477,8.20%,"₹18,223.32",73.07%,8.17%,"₹1,482.77","₹15,809.61","₹2,413.71",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02478,10.21%,"₹67,181.25",70.02%,7.90%,"₹7,336.87","₹58,636.23","₹8,545.02",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02479,9.86%,"₹8,362.26",81.34%,8.02%,₹896.06,"₹7,423.58",₹938.68,,,,,,,,,,,,,,,,,,,,,,,,,
PID_02480,10.54%,"₹48,369.53",92.62%,8.66%,"₹2,871.91","₹42,638.53","₹5,731.00",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02481,5.86%,"₹13,042.84",70.59%,7.52%,₹972.60,"₹11,374.83","₹1,668.01",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02482,18.81%,"₹82,534.32",69.52%,6.88%,"₹7,308.84","₹72,219.30","₹10,315.03",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02483,16.36%,"₹104,131.00",70.50%,5.07%,"₹11,564.36","₹92,633.83","₹11,497.17",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02484,7.09%,"₹13,503.65",83.12%,6.83%,"₹1,031.20","₹12,039.67","₹1,463.98",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02485,6.60%,"₹12,903.67",66.76%,6.29%,"₹1,256.08","₹11,267.47","₹1,636.19",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02486,12.46%,"₹41,973.53",70.34%,5.03%,"₹3,795.34","₹37,323.09","₹4,650.44",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02487,7.45%,"₹19,305.86",87.71%,5.49%,"₹1,083.98","₹17,724.20","₹1,581.66",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02488,5.02%,"₹23,133.04",79.96%,6.92%,"₹2,128.27","₹20,831.19","₹2,301.85",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02489,6.69%,"₹20,382.40",66.58%,6.37%,"₹2,469.69","₹18,020.99","₹2,361.41",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02490,8.88%,"₹5,144.63",79.65%,8.15%,₹494.22,"₹4,491.03",₹653.60,,,,,,,,,,,,,,,,,,,,,,,,,
PID_02491,6.15%,"₹17,731.27",59.76%,8.94%,"₹2,113.45","₹14,399.82","₹3,331.45",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02492,7.89%,"₹9,266.44",53.63%,4.25%,"₹1,083.62","₹8,252.79","₹1,013.64",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02493,9.60%,"₹15,837.70",78.32%,6.70%,"₹1,520.58","₹14,149.31","₹1,688.39",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02494,11.67%,"₹63,576.68",66.77%,6.75%,"₹6,092.87","₹55,994.80","₹7,581.88",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02495,8.09%,"₹8,002.77",72.89%,6.61%,₹810.17,"₹6,982.39","₹1,020.38",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02496,13.39%,"₹38,480.53",66.92%,8.97%,"₹5,083.71","₹32,389.65","₹6,090.88",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02497,5.51%,"₹14,672.24",61.14%,6.23%,"₹1,281.50","₹12,618.88","₹2,053.36",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02498,6.21%,"₹17,422.63",72.64%,5.48%,"₹1,212.14","₹15,834.43","₹1,588.20",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02499,13.67%,"₹47,800.56",84.67%,8.09%,"₹3,207.46","₹42,316.44","₹5,484.13",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02500,6.30%,"₹23,545.08",59.79%,7.57%,"₹1,942.61","₹20,009.05","₹3,536.04",,,,,,,,,,,,,,,,,,,,,,,,,
PID_02501,10.84%,"₹36,511.81",77.10%,6.64%,"₹2,874.97","₹32,067.40","₹4,444.42",,,,,,,,,,,,,,,,,,,,,,,,,
